date,revenue,age_groups,180dayma,30dayma,7dayma,Prev30
2019-05-24,300.0000,Consultation,262.18750000,338.62068966,364.28571429,271.00000000
2019-05-25,75.0000,Consultation,260.25773196,326.72413793,364.28571429,253.83333333
2019-05-26,75.0000,Consultation,258.36734694,327.24137931,332.14285714,247.83333333
2019-05-27,375.0000,Consultation,259.54545455,327.75862069,257.14285714,243.83333333
2019-05-28,825.0000,Consultation,265.20000000,347.93103448,332.14285714,249.83333333
2019-05-29,150.0000,Consultation,264.05940594,338.62068966,310.71428571,243.83333333
2019-05-30,245.0000,Consultation,263.87254902,338.27586207,292.14285714,249.83333333
2019-05-31,300.0000,Consultation,264.22330097,333.10344828,292.14285714,254.33333333
2019-06-01,300.0000,Consultation,264.56730769,330.51724138,324.28571429,261.33333333
2019-06-02,225.0000,Consultation,264.19047619,330.51724138,345.71428571,267.83333333
2019-06-03,225.0000,Consultation,263.82075472,327.93103448,324.28571429,261.33333333
2019-06-04,300.0000,Consultation,264.15887850,333.10344828,249.28571429,265.33333333
2019-06-05,825.0000,Consultation,269.35185185,342.75862069,345.71428571,264.33333333
2019-06-06,600.0000,Consultation,272.38532110,353.10344828,396.42857143,278.50000000
2019-06-07,375.0000,Consultation,273.31818182,360.86206897,407.14285714,282.50000000
2019-06-08,75.0000,Consultation,271.53153153,353.10344828,375.00000000,281.50000000
2019-06-09,300.0000,Consultation,271.78571429,347.93103448,385.71428571,285.50000000
2019-06-10,750.0000,Consultation,276.01769912,362.75862069,460.71428571,294.50000000
2019-06-11,300.0000,Consultation,276.22807018,360.66666667,460.71428571,293.16666667
2019-06-12,375.0000,Consultation,277.08695652,358.16666667,396.42857143,298.10344828
2019-06-13,525.0000,Consultation,279.22413793,360.66666667,385.71428571,309.48275862
2019-06-15,150.0000,Consultation,278.11965812,357.58620690,400.00000000,314.65517241
2019-06-17,600.0000,Consultation,280.84745763,373.03571429,390.00000000,307.41379310
2019-06-18,600.0000,Consultation,283.52941176,383.75000000,450.00000000,320.34482759
2019-06-19,300.0000,Consultation,283.66666667,362.32142857,435.00000000,314.65517241
2019-06-20,450.0000,Consultation,285.04132231,367.67857143,420.00000000,316.72413793
2019-06-21,450.0000,Consultation,286.39344262,373.03571429,425.00000000,339.31034483
2019-06-22,300.0000,Consultation,286.50406504,370.35714286,450.00000000,341.37931034
2019-06-23,375.0000,Consultation,287.21774194,373.03571429,439.28571429,335.17241379
2019-06-24,565.0000,Consultation,289.44000000,390.53571429,434.28571429,335.68965517
2019-06-25,545.0000,Consultation,291.46825397,407.32142857,426.42857143,338.62068966
2019-06-26,300.0000,Consultation,291.53543307,404.64285714,426.42857143,326.72413793
2019-06-27,620.0000,Consultation,294.10156250,397.32142857,450.71428571,327.24137931
2019-06-28,150.0000,Consultation,292.98449612,397.32142857,407.85714286,327.75862069
2019-06-29,225.0000,Consultation,292.46153846,396.60714286,397.14285714,347.93103448
2019-06-30,225.0000,Consultation,291.94656489,393.92857143,375.71428571,338.62068966
2019-07-01,450.0000,Consultation,293.14393939,399.28571429,359.28571429,338.27586207
2019-07-02,300.0000,Consultation,293.19548872,401.96428571,324.28571429,333.10344828
2019-07-03,450.0000,Consultation,294.36567164,410.00000000,345.71428571,330.51724138
2019-07-04,300.0000,Consultation,294.40740741,410.00000000,300.00000000,330.51724138
2019-07-05,375.0000,Consultation,295.00000000,393.92857143,332.14285714,327.93103448
2019-07-06,300.0000,Consultation,295.03649635,383.21428571,342.85714286,333.10344828
2019-07-07,150.0000,Consultation,293.98550725,375.17857143,332.14285714,342.75862069
2019-07-08,525.0000,Consultation,295.64748201,391.25000000,342.85714286,353.10344828
2019-07-09,620.0000,Consultation,297.96428571,402.67857143,388.57142857,360.86206897
2019-07-10,545.0000,Consultation,299.71631206,395.35714286,402.14285714,353.10344828
2019-07-11,525.0000,Consultation,301.30281690,403.39285714,434.28571429,347.93103448
2019-07-12,450.0000,Consultation,302.34265734,406.07142857,445.00000000,362.75862069
2019-07-13,150.0000,Consultation,301.28472222,392.67857143,423.57142857,360.66666667
2019-07-14,225.0000,Consultation,300.75862069,386.89655172,434.28571429,358.16666667
2019-07-15,675.0000,Consultation,303.32191781,405.00000000,455.71428571,360.66666667
2019-07-16,300.0000,Consultation,303.29931973,401.50000000,410.00000000,357.58620690
2019-07-17,450.0000,Consultation,304.29054054,396.50000000,396.42857143,373.03571429
2019-07-18,300.0000,Consultation,304.26174497,386.50000000,364.28571429,383.75000000
2019-07-19,245.0000,Consultation,303.86666667,384.66666667,335.00000000,362.32142857
2019-07-20,75.0000,Consultation,302.35099338,372.16666667,324.28571429,367.67857143
2019-07-21,375.0000,Consultation,302.82894737,369.66666667,345.71428571,373.03571429
2019-07-22,320.0000,Consultation,302.94117647,370.33333333,295.00000000,370.35714286
2019-07-23,600.0000,Consultation,304.87012987,377.83333333,337.85714286,373.03571429
2019-07-24,600.0000,Consultation,306.77419355,379.00000000,359.28571429,390.53571429
2019-07-25,525.0000,Consultation,308.17307692,378.33333333,391.42857143,407.32142857
2019-07-26,150.0000,Consultation,307.16560510,373.33333333,377.85714286,404.64285714
2019-07-27,75.0000,Consultation,305.69620253,355.16666667,377.85714286,397.32142857
2019-07-28,150.0000,Consultation,304.71698113,355.16666667,345.71428571,397.32142857
2019-07-29,450.0000,Consultation,305.62500000,362.66666667,364.28571429,396.60714286
2019-07-30,845.0000,Consultation,308.97515528,383.33333333,399.28571429,393.92857143
2019-07-31,600.0000,Consultation,310.77160494,388.33333333,399.28571429,399.28571429
2019-08-01,375.0000,Consultation,311.16564417,390.83333333,377.85714286,401.96428571
2019-08-02,375.0000,Consultation,311.55487805,388.33333333,410.00000000,410.00000000
2019-08-04,300.0000,Consultation,311.48484848,388.79310345,490.83333333,410.00000000
2019-08-05,620.0000,Consultation,313.34337349,399.82758621,519.16666667,393.92857143
2019-08-06,545.0000,Consultation,314.73053892,413.44827586,469.16666667,383.21428571
2019-08-07,375.0000,Consultation,315.08928571,408.27586207,431.66666667,375.17857143
2019-08-08,600.0000,Consultation,316.77514793,407.58620690,469.16666667,391.25000000
2019-08-09,375.0000,Consultation,317.11764706,401.72413793,469.16666667,402.67857143
2019-08-10,150.0000,Consultation,316.14035088,388.79310345,423.57142857,395.35714286
2019-08-11,95.0000,Consultation,314.59064327,376.55172414,394.28571429,403.39285714
2019-08-12,300.0000,Consultation,315.99415205,381.72413793,348.57142857,406.07142857
2019-08-13,375.0000,Consultation,316.78362573,386.89655172,324.28571429,392.67857143
2019-08-14,695.0000,Consultation,319.09356725,387.58620690,370.00000000,386.89655172
2019-08-15,545.0000,Consultation,321.92982456,396.03448276,362.14285714,405.00000000
2019-08-16,170.0000,Consultation,321.16959064,386.37931034,332.85714286,401.50000000
2019-08-17,320.0000,Consultation,321.28654971,387.06896552,357.14285714,396.50000000
2019-08-18,490.0000,Consultation,321.66666667,395.51724138,413.57142857,386.50000000
2019-08-19,545.0000,Consultation,324.15204678,411.72413793,448.57142857,384.66666667
2019-08-20,375.0000,Consultation,325.99415205,411.72413793,448.57142857,372.16666667
2019-08-21,470.0000,Consultation,327.33918129,416.89655172,416.42857143,369.66666667
2019-08-22,75.0000,Consultation,325.87209302,398.79310345,349.28571429,370.33333333
2019-08-23,300.0000,Consultation,325.72254335,388.44827586,367.85714286,377.83333333
2019-08-24,150.0000,Consultation,325.17341040,375.51724138,343.57142857,379.00000000
2019-08-25,245.0000,Consultation,325.20231214,378.79310345,308.57142857,378.33333333
2019-08-26,620.0000,Consultation,327.74566474,397.58620690,319.28571429,373.33333333
2019-08-27,601.0000,Consultation,329.83236994,413.13793103,351.57142857,355.16666667
2019-08-28,470.0000,Consultation,331.50867052,413.82758621,351.57142857,355.16666667
2019-08-29,1980.0000,Consultation,342.26011561,452.96551724,623.71428571,362.66666667
2019-08-30,1141.0000,Consultation,348.50867052,471.62068966,743.85714286,383.33333333
2019-08-31,3130.0000,Consultation,364.52023121,566.62068966,1169.57142857,388.33333333
2019-09-01,747.0000,Consultation,367.10404624,579.44827586,1241.28571429,390.83333333
2019-09-02,1344.0000,Consultation,372.71839080,604.93333333,1344.71428571,388.33333333
2019-09-03,673.0000,Consultation,376.24137931,617.36666667,1355.00000000,388.79310345
2019-09-04,993.0000,Consultation,381.17241379,629.80000000,1429.71428571,399.82758621
2019-09-05,375.0000,Consultation,381.13714286,624.13333333,1200.42857143,413.44827586
2019-09-06,450.0000,Consultation,383.36571429,626.63333333,1101.71428571,408.27586207
2019-09-07,599.0000,Consultation,385.73142857,626.60000000,740.14285714,407.58620690
2019-09-08,299.0000,Consultation,385.64000000,624.06666667,676.14285714,401.72413793
2019-09-09,822.0000,Consultation,389.65142857,646.46666667,601.57142857,388.79310345
2019-09-10,918.0000,Consultation,393.86857143,673.90000000,636.57142857,376.55172414
2019-09-11,1029.0000,Consultation,398.37714286,698.20000000,641.71428571,381.72413793
2019-09-12,694.0000,Consultation,402.00000000,708.83333333,687.28571429,386.89655172
2019-09-13,673.0000,Consultation,405.16000000,708.10000000,719.14285714,387.58620690
2019-09-14,523.0000,Consultation,407.46285714,707.36666667,708.28571429,396.03448276
2019-09-15,598.0000,Consultation,409.85142857,721.63333333,751.00000000,386.37931034
2019-09-16,695.0000,Consultation,412.79428571,734.13333333,732.85714286,387.06896552
2019-09-17,374.0000,Consultation,412.57386364,730.26666667,655.14285714,395.51724138
2019-09-18,600.0000,Consultation,414.96022727,732.10000000,593.85714286,411.72413793
2019-09-19,225.0000,Consultation,415.55681818,727.10000000,526.85714286,411.72413793
2019-09-20,695.0000,Consultation,417.46022727,734.60000000,530.00000000,416.89655172
2019-09-21,375.0000,Consultation,415.44318182,744.60000000,508.85714286,398.79310345
2019-09-22,449.0000,Consultation,414.58522727,749.56666667,487.57142857,388.44827586
2019-09-23,300.0000,Consultation,415.26704545,754.56666667,431.14285714,375.51724138
2019-09-24,525.0000,Consultation,417.22727273,763.90000000,452.71428571,378.79310345
2019-09-25,824.0000,Consultation,419.52272727,770.70000000,484.71428571,397.58620690
2019-09-26,674.0000,Consultation,421.98863636,773.13333333,548.85714286,413.13793103
2019-09-27,224.0000,Consultation,422.57954545,764.93333333,481.57142857,413.82758621
2019-09-28,448.0000,Consultation,423.76136364,713.86666667,492.00000000,452.96551724
2019-09-29,450.0000,Consultation,425.29545455,690.83333333,492.14285714,471.62068966
2019-09-30,300.0000,Consultation,424.61363636,596.50000000,492.14285714,566.62068966
2019-10-01,449.0000,Consultation,426.14204545,586.56666667,481.28571429,579.44827586
2019-10-02,994.0000,Consultation,430.76704545,574.90000000,505.57142857,604.93333333
2019-10-03,395.0000,Consultation,432.32954545,565.63333333,465.71428571,617.36666667
2019-10-04,375.0000,Consultation,433.43750000,545.03333333,487.28571429,629.80000000
2019-10-05,374.0000,Consultation,434.53977273,545.00000000,476.71428571,624.13333333
2019-10-06,600.0000,Consultation,436.92613636,550.00000000,498.14285714,626.63333333
2019-10-07,843.0000,Consultation,440.69318182,558.13333333,575.71428571,626.60000000
2019-10-08,450.0000,Consultation,441.20454545,563.16666667,575.85714286,624.06666667
2019-10-09,545.0000,Consultation,442.59659091,553.93333333,511.71428571,646.46666667
2019-10-10,524.0000,Consultation,443.86931818,540.80000000,530.14285714,673.90000000
2019-10-11,299.0000,Consultation,444.88636364,516.46666667,519.28571429,698.20000000
2019-10-12,299.0000,Consultation,444.88068182,503.30000000,508.57142857,708.83333333
2019-10-13,395.0000,Consultation,445.07954545,494.03333333,479.28571429,708.10000000
2019-10-14,375.0000,Consultation,446.78409091,489.10000000,412.42857143,707.36666667
2019-10-15,750.0000,Consultation,449.68181818,494.16666667,455.28571429,721.63333333
2019-10-16,450.0000,Consultation,450.87500000,486.00000000,441.71428571,734.13333333
2019-10-17,430.0000,Consultation,451.92613636,487.86666667,428.28571429,730.26666667
2019-10-18,525.0000,Consultation,453.54545455,485.36666667,460.57142857,732.10000000
2019-10-19,75.0000,Consultation,451.24431818,480.36666667,428.57142857,727.10000000
2019-10-20,750.0000,Consultation,453.46022727,482.20000000,479.28571429,734.60000000
2019-10-21,960.0000,Consultation,457.69318182,501.70000000,562.85714286,744.60000000
2019-10-22,985.0000,Consultation,460.90340909,519.56666667,596.42857143,749.56666667
2019-10-23,300.0000,Consultation,462.26704545,519.56666667,575.00000000,754.56666667
2019-10-24,770.0000,Consultation,464.59659091,527.73333333,623.57142857,763.90000000
2019-10-25,1142.0000,Consultation,469.72159091,538.33333333,711.71428571,770.70000000
2019-10-26,375.0000,Consultation,469.46590909,528.36666667,754.57142857,773.13333333
2019-10-27,300.0000,Consultation,469.72159091,530.90000000,690.28571429,764.93333333
2019-10-28,1216.0000,Consultation,474.07386364,556.50000000,726.85714286,713.86666667
2019-10-29,920.0000,Consultation,477.17045455,572.16666667,717.57142857,690.83333333
2019-10-30,375.0000,Consultation,478.02272727,574.66666667,728.28571429,596.50000000
2019-10-31,450.0000,Consultation,478.87500000,574.70000000,682.57142857,586.56666667
2019-11-01,545.0000,Consultation,481.11931818,559.73333333,597.28571429,574.90000000
2019-11-02,290.0000,Consultation,479.67045455,556.23333333,585.14285714,565.63333333
2019-11-03,300.0000,Consultation,479.67045455,553.73333333,585.14285714,545.03333333
2019-11-04,1039.0000,Consultation,484.72159091,575.90000000,559.85714286,545.00000000
2019-11-05,920.0000,Consultation,488.24431818,586.56666667,559.85714286,550.00000000
2019-11-06,1124.0000,Consultation,492.07386364,595.93333333,666.85714286,558.13333333
2019-11-07,655.0000,Consultation,493.97727273,602.76666667,696.14285714,563.16666667
2019-11-08,749.0000,Consultation,495.41807910,609.56666667,725.28571429,553.93333333
2019-11-09,225.0000,Consultation,494.14689266,599.60000000,716.00000000,540.80000000
2019-11-10,619.0000,Consultation,495.10169492,610.26666667,761.57142857,516.46666667
2019-11-11,525.0000,Consultation,495.52542373,617.80000000,688.14285714,503.30000000
2019-11-12,637.5000,Consultation,498.27966102,625.88333333,647.78571429,494.03333333
2019-11-13,150.0000,Consultation,496.58474576,618.38333333,508.64285714,489.10000000
2019-11-14,1014.0000,Consultation,501.88983051,627.18333333,559.92857143,494.16666667
2019-11-15,600.0000,Consultation,503.58474576,632.18333333,538.64285714,486.00000000
2019-11-16,225.0000,Consultation,499.77118644,625.35000000,538.64285714,487.86666667
2019-11-17,460.0000,Consultation,500.67514124,623.18333333,515.92857143,485.36666667
2019-11-18,675.0000,Consultation,502.79378531,643.18333333,537.35714286,480.36666667
2019-11-19,1165.0000,Consultation,507.25706215,657.01666667,612.71428571,482.20000000
2019-11-20,525.0000,Consultation,508.52824859,642.51666667,666.28571429,501.70000000
2019-11-21,600.0000,Consultation,511.49435028,629.68333333,607.14285714,519.56666667
2019-11-22,290.0000,Consultation,512.70903955,629.35000000,562.85714286,519.56666667
2019-11-23,470.0000,Consultation,513.24576271,619.35000000,597.85714286,527.73333333
2019-11-24,300.0000,Consultation,510.27966102,591.28333333,575.00000000,538.33333333
2019-11-25,610.0000,Consultation,512.87853107,599.11666667,565.71428571,528.36666667
2019-11-26,525.0000,Consultation,514.46045198,606.61666667,474.28571429,530.90000000
2019-11-27,695.0000,Consultation,516.69209040,589.25000000,498.57142857,556.50000000
2019-11-28,300.0000,Consultation,516.69209040,568.58333333,455.71428571,572.16666667
2019-11-29,300.0000,Consultation,517.11581921,566.08333333,457.14285714,574.66666667
2019-11-30,524.0000,Consultation,518.80508475,568.55000000,464.85714286,574.70000000
2019-12-01,749.0000,Consultation,521.34180791,575.35000000,529.00000000,559.73333333
2019-12-02,899.0000,Consultation,521.75988701,595.65000000,570.28571429,556.23333333
2019-12-03,710.0000,Consultation,522.38135593,609.31666667,596.71428571,553.73333333
2019-12-04,1390.0000,Consultation,528.11581921,621.01666667,696.00000000,575.90000000
2019-12-05,598.0000,Consultation,531.07062147,610.28333333,738.57142857,586.56666667
2019-12-06,515.0000,Consultation,532.28531073,589.98333333,769.28571429,595.93333333
2019-12-07,150.0000,Consultation,528.89548023,573.15000000,715.85714286,602.76666667
2019-12-08,290.0000,Consultation,528.83898305,557.85000000,650.28571429,609.56666667
2019-12-09,675.0000,Consultation,530.53389831,572.85000000,618.28571429,599.60000000
2019-12-10,75.0000,Consultation,527.99152542,554.71666667,527.57142857,610.26666667
2019-12-11,545.0000,Consultation,528.08707865,555.38333333,406.85714286,617.80000000
2019-12-12,600.0000,Consultation,530.61516854,554.13333333,407.14285714,625.88333333
2019-12-13,515.0000,Consultation,530.52793296,566.30000000,407.14285714,618.38333333
